,meanx,meany,stx,sty,s,i,r
495,0.2,0.1,0.0001,0.046415888336127774,0.9069832451489056,0.0686645456946187,0.9099999999999999
496,0.2,0.2,0.0001,0.046415888336127774,0.9069832451489056,0.35335813768906343,0.9099999999999999
497,0.2,0.30000000000000004,0.0001,0.046415888336127774,0.9069832451489059,0.5231912268582395,0.9099999999999999
498,0.2,0.4,0.0001,0.046415888336127774,0.9069832451489056,0.6448332497225163,0.9099999999999999
499,0.2,0.5,0.0001,0.046415888336127774,0.9069832451489056,0.7397092488728705,0.9099999999999999
500,0.2,0.6,0.0001,0.046415888336127774,0.9069832451489057,0.8175105703875515,0.9099999999999999
501,0.2,0.7000000000000001,0.0001,0.046415888336127774,0.9069832451489057,0.8834597920432804,0.9099999999999999
502,0.2,0.8,0.0001,0.046415888336127774,0.9069832451489056,0.9406969744780561,0.9099999999999999
503,0.2,0.9,0.0001,0.046415888336127774,0.9069832451489056,0.9912585191260914,0.9099999999999999
504,0.30000000000000004,0.1,0.0001,0.046415888336127774,0.9069832451489062,-0.0003564059337718167,0.9099999999999999
505,0.30000000000000004,0.2,0.0001,0.046415888336127774,0.9069832451489059,0.28433718606067293,0.9099999999999999
506,0.30000000000000004,0.30000000000000004,0.0001,0.046415888336127774,0.9069832451489057,0.4541702752298492,0.9099999999999999
507,0.30000000000000004,0.4,0.0001,0.046415888336127774,0.9069832451489059,0.5758122980941258,0.9099999999999999
508,0.30000000000000004,0.5,0.0001,0.046415888336127774,0.9069832451489059,0.6706882972444799,0.9099999999999999
509,0.30000000000000004,0.6,0.0001,0.046415888336127774,0.9069832451489065,0.7484896187591605,0.9099999999999999
510,0.30000000000000004,0.7000000000000001,0.0001,0.046415888336127774,0.9069832451489063,0.8144388404148899,0.9099999999999999
511,0.30000000000000004,0.8,0.0001,0.046415888336127774,0.9069832451489059,0.8716760228496654,0.9099999999999999
512,0.30000000000000004,0.9,0.0001,0.046415888336127774,0.9069832451489062,0.9222375674977009,0.9099999999999999
513,0.4,0.1,0.0001,0.046415888336127774,0.9069832451489059,-0.022979146919116414,0.9099999999999999
514,0.4,0.2,0.0001,0.046415888336127774,0.9069832451489059,0.2617144450753284,0.9099999999999999
515,0.4,0.30000000000000004,0.0001,0.046415888336127774,0.9069832451489062,0.4315475342445044,0.9099999999999999
516,0.4,0.4,0.0001,0.046415888336127774,0.9069832451489059,0.5531895571087813,0.9099999999999999
517,0.4,0.5,0.0001,0.046415888336127774,0.9069832451489059,0.6480655562591354,0.9099999999999999
518,0.4,0.6,0.0001,0.046415888336127774,0.9069832451489062,0.7258668777738161,0.9099999999999999
519,0.4,0.7000000000000001,0.0001,0.046415888336127774,0.9069832451489063,0.7918160994295452,0.9099999999999999
520,0.4,0.8,0.0001,0.046415888336127774,0.9069832451489062,0.8490532818643208,0.9099999999999999
521,0.4,0.9,0.0001,0.046415888336127774,0.9069832451489063,0.899614826512356,0.9099999999999999
522,0.5,0.1,0.0001,0.046415888336127774,0.9069832451489054,-0.020178814508089733,0.9099999999999999
523,0.5,0.2,0.0001,0.046415888336127774,0.9069832451489057,0.2645147774863549,0.9099999999999999
524,0.5,0.30000000000000004,0.0001,0.046415888336127774,0.9069832451489054,0.43434786665553116,0.9099999999999999
525,0.5,0.4,0.0001,0.046415888336127774,0.9069832451489057,0.5559898895198078,0.9099999999999999
526,0.5,0.5,0.0001,0.046415888336127774,0.9069832451489057,0.6508658886701619,0.9099999999999999
527,0.5,0.6,0.0001,0.046415888336127774,0.9069832451489059,0.7286672101848425,0.9099999999999999
528,0.5,0.7000000000000001,0.0001,0.046415888336127774,0.9069832451489054,0.7946164318405721,0.9099999999999999
529,0.5,0.8,0.0001,0.046415888336127774,0.9069832451489054,0.8518536142753476,0.9099999999999999
530,0.5,0.9,0.0001,0.046415888336127774,0.9069832451489056,0.9024151589233828,0.9099999999999999
531,0.6,0.1,0.0001,0.046415888336127774,0.9069832451489059,-0.0012980424934145723,0.9099999999999999
532,0.6,0.2,0.0001,0.046415888336127774,0.9069832451489056,0.28339554950103024,0.9099999999999999
533,0.6,0.30000000000000004,0.0001,0.046415888336127774,0.9069832451489057,0.45322863867020624,0.9099999999999999
534,0.6,0.4,0.0001,0.046415888336127774,0.9069832451489056,0.574870661534483,0.9099999999999999
535,0.6,0.5,0.0001,0.046415888336127774,0.9069832451489056,0.6697466606848371,0.9099999999999999
536,0.6,0.6,0.0001,0.046415888336127774,0.9069832451489057,0.7475479821995179,0.9099999999999999
