,meanx,meany,stx,sty,s,i,r
259,1.5,1.9,0.0001,0.027825594,0.933887837,0.433493913,0.95
359,1.5,1.9,0.0001,0.046415888,0.933444841,0.434351202,0.95
459,1.5,1.9,0.0001,0.077426368,0.932689554,0.435714924,0.95
559,1.5,1.9,0.0001,0.129154967,0.931382106,0.437806152,0.95
659,1.5,1.9,0.0001,0.215443469,0.929055939,0.440780915,0.932
759,1.5,1.9,0.0001,0.359381366,0.924690656,0.444200574,0.898
859,1.5,1.9,0.0001,0.59948425,0.913405653,0.447821746,0.76
959,1.5,1.9,0.0001,1,0.904895026,0.435378732,0.554
1059,1.5,1.9,0.001,0.01,0.934294153,0.432668395,0.95
1159,1.5,1.9,0.001,0.016681005,0.934138258,0.432990229,0.95
1259,1.5,1.9,0.001,0.027825594,0.933876174,0.43351843,0.95
1359,1.5,1.9,0.001,0.046415888,0.933433263,0.434375552,0.95
1459,1.5,1.9,0.001,0.077426368,0.932678126,0.435738979,0.95
1559,1.5,1.9,0.001,0.129154967,0.931370948,0.437829674,0.95
1659,1.5,1.9,0.001,0.215443469,0.929045293,0.440803431,0.932
1759,1.5,1.9,0.001,0.359381366,0.92468104,0.444221066,0.898
1859,1.5,1.9,0.001,0.59948425,0.91340376,0.447826893,0.76
1959,1.5,1.9,0.001,1,0.904896834,0.435376309,0.554
2059,1.5,1.9,0.01,0.01,0.93417214,0.432925449,0.95
2159,1.5,1.9,0.01,0.016681005,0.934016536,0.433246704,0.95
2259,1.5,1.9,0.01,0.027825594,0.93375495,0.43377392,0.95
2359,1.5,1.9,0.01,0.046415888,0.933312898,0.434629342,0.95
2459,1.5,1.9,0.01,0.077426368,0.932559272,0.435989783,0.95
2559,1.5,1.9,0.01,0.129154967,0.93125483,0.438075077,0.95
2659,1.5,1.9,0.01,0.215443469,0.928934342,0.441038644,0.932
2759,1.5,1.9,0.01,0.359381366,0.924580509,0.444435777,0.898
2859,1.5,1.9,0.01,0.59948425,0.913380808,0.447887358,0.76
2959,1.5,1.9,0.01,1,0.904910882,0.435361052,0.554
3059,1.5,1.9,0.1,0.01,0.932465584,0.436584052,0.95
3159,1.5,1.9,0.1,0.016681005,0.932313205,0.436898798,0.95
3259,1.5,1.9,0.1,0.027825594,0.932057111,0.437414931,0.95
3359,1.5,1.9,0.1,0.046415888,0.931624537,0.438251243,0.95
3459,1.5,1.9,0.1,0.077426368,0.930887586,0.439578095,0.95
3559,1.5,1.9,0.1,0.129154967,0.929613352,0.441602637,0.95
3659,1.5,1.9,0.1,0.215443469,0.927349993,0.444451546,0.932
3759,1.5,1.9,0.1,0.359381366,0.923111497,0.447617796,0.898
3859,1.5,1.9,0.1,0.59948425,0.912720617,0.449451753,0.762
3959,1.5,1.9,0.1,1,0.904618227,0.436169057,0.554
4059,1.5,1.9,1,0.01,0.84520507,0.625216096,0.884
4159,1.5,1.9,1,0.016681005,0.845090358,0.625446366,0.884
4259,1.5,1.9,1,0.027825594,0.844898714,0.625818452,0.882
4359,1.5,1.9,1,0.046415888,0.844578132,0.62640579,0.882
4459,1.5,1.9,1,0.077426368,0.844040449,0.627293168,0.882
4559,1.5,1.9,1,0.129154967,0.843133475,0.628516898,0.882
4659,1.5,1.9,1,0.215443469,0.841582989,0.629835039,0.874
4759,1.5,1.9,1,0.359381366,0.838839664,0.629854686,0.852
4859,1.5,1.9,1,0.59948425,0.835387517,0.618253098,0.762
4959,1.5,1.9,1,1,0.830472923,0.597327492,0.602
60,1.6,1,0.0001,0.01,0.93767573,0.145526446,0.96
160,1.6,1,0.0001,0.016681005,0.937376346,0.146133169,0.96
260,1.6,1,0.0001,0.027825594,0.936869472,0.147114401,0.96
360,1.6,1,0.0001,0.046415888,0.936002589,0.148665877,0.952
460,1.6,1,0.0001,0.077426368,0.934493739,0.151017575,0.95
560,1.6,1,0.0001,0.129154967,0.931781495,0.154274766,0.932
660,1.6,1,0.0001,0.215443469,0.926590139,0.157586276,0.884
760,1.6,1,0.0001,0.359381366,0.906448626,0.178420463,0.734
860,1.6,1,0.0001,0.59948425,0.905926265,0.156870829,0.526
960,1.6,1,0.0001,1,0.922650553,0.197112186,0.476
1060,1.6,1,0.001,0.01,0.937665373,0.145548492,0.96
1160,1.6,1,0.001,0.016681005,0.937366041,0.146155109,0.96
1260,1.6,1,0.001,0.027825594,0.936859259,0.147136156,0.96
1360,1.6,1,0.001,0.046415888,0.935992539,0.148687308,0.952
1460,1.6,1,0.001,0.077426368,0.934483985,0.151038413,0.95
1560,1.6,1,0.001,0.129154967,0.93177231,0.154294469,0.932
1660,1.6,1,0.001,0.215443469,0.926582121,0.157603657,0.884
1760,1.6,1,0.001,0.359381366,0.906442601,0.178434026,0.734
1860,1.6,1,0.001,0.59948425,0.905920864,0.156882813,0.526
1960,1.6,1,0.001,1,0.922656236,0.197101287,0.476
2060,1.6,1,0.01,0.01,0.937557887,0.145777846,0.96
2160,1.6,1,0.01,0.016681005,0.937259091,0.146383389,0.96
2260,1.6,1,0.01,0.027825594,0.936753236,0.147362578,0.96
2360,1.6,1,0.01,0.046415888,0.935888156,0.148910442,0.952
2460,1.6,1,0.01,0.077426368,0.934382601,0.151255545,0.95
2560,1.6,1,0.01,0.129154967,0.93167667,0.154500119,0.932
2660,1.6,1,0.01,0.215443469,0.926498269,0.157785801,0.884
2760,1.6,1,0.01,0.359381366,0.906379354,0.178576464,0.734
2860,1.6,1,0.01,0.59948425,0.90586361,0.157009992,0.526
2960,1.6,1,0.01,1,0.922709289,0.19700078,0.476
3060,1.6,1,0.1,0.01,0.936072273,0.149003498,0.96
3160,1.6,1,0.1,0.016681005,0.935779347,0.149597049,0.96
3260,1.6,1,0.1,0.027825594,0.935283662,0.150555474,0.96
3360,1.6,1,0.1,0.046415888,0.934436592,0.152066613,0.95
3460,1.6,1,0.1,0.077426368,0.932963965,0.154344673,0.95
3560,1.6,1,0.1,0.129154967,0.930321191,0.157460935,0.93
3660,1.6,1,0.1,0.215443469,0.92527256,0.160483683,0.886
3760,1.6,1,0.1,0.359381366,0.90542608,0.180727677,0.738
3860,1.6,1,0.1,0.59948425,0.909922659,0.147889404,0.528
3960,1.6,1,0.1,1,0.922830905,0.196911716,0.48
4060,1.6,1,1,0.01,0.865261182,0.304333139,0.916
4160,1.6,1,1,0.016681005,0.86501712,0.304810217,0.916
4260,1.6,1,1,0.027825594,0.864612059,0.30555583,0.916
4360,1.6,1,1,0.046415888,0.863941789,0.306659774,0.914
4460,1.6,1,1,0.077426368,0.862837772,0.308108121,0.91
4560,1.6,1,1,0.129154967,0.861034903,0.309378989,0.9
4660,1.6,1,1,0.215443469,0.858204351,0.307637885,0.866
4760,1.6,1,1,0.359381366,0.844683331,0.314218179,0.756
4860,1.6,1,1,0.59948425,0.8346014,0.311128454,0.574
4960,1.6,1,1,1,0.835888348,0.38235919,0.512
61,1.6,1.1,0.0001,0.01,0.937716212,0.186835499,0.96
161,1.6,1.1,0.0001,0.016681005,0.937444592,0.187389359,0.96
261,1.6,1.1,0.0001,0.027825594,0.936985351,0.18828774,0.96
361,1.6,1.1,0.0001,0.046415888,0.936201748,0.189715738,0.956
461,1.6,1.1,0.0001,0.077426368,0.934843404,0.191902401,0.95
561,1.6,1.1,0.0001,0.129154967,0.932420435,0.195002838,0.938
661,1.6,1.1,0.0001,0.215443469,0.927850302,0.198512183,0.896
761,1.6,1.1,0.0001,0.359381366,0.912901844,0.213246624,0.784
861,1.6,1.1,0.0001,0.59948425,0.908984804,0.193626616,0.564
961,1.6,1.1,0.0001,1,0.917746908,0.213890564,0.438
1061,1.6,1.1,0.001,0.01,0.937705847,0.186857558,0.96
1161,1.6,1.1,0.001,0.016681005,0.937434275,0.187411323,0.96
1261,1.6,1.1,0.001,0.027825594,0.936975117,0.188309538,0.96
1361,1.6,1.1,0.001,0.046415888,0.93619166,0.189737244,0.956
1461,1.6,1.1,0.001,0.077426368,0.93483358,0.191923379,0.95
1561,1.6,1.1,0.001,0.129154967,0.932411113,0.195022816,0.938
1661,1.6,1.1,0.001,0.215443469,0.927841995,0.198530137,0.896
1761,1.6,1.1,0.001,0.359381366,0.912896273,0.213259173,0.784
1861,1.6,1.1,0.001,0.59948425,0.90898595,0.193625335,0.564
1961,1.6,1.1,0.001,1,0.917735991,0.213913401,0.438
2061,1.6,1.1,0.01,0.01,0.93759829,0.187087056,0.96
2161,1.6,1.1,0.01,0.016681005,0.937327202,0.18763985,0.96
2261,1.6,1.1,0.01,0.027825594,0.936868879,0.188536388,0.96
2361,1.6,1.1,0.01,0.046415888,0.936086894,0.189961145,0.958
2461,1.6,1.1,0.01,0.077426368,0.934731486,0.19214193,0.95
2561,1.6,1.1,0.01,0.129154967,0.932314085,0.195231238,0.938
2661,1.6,1.1,0.01,0.215443469,0.927755234,0.198718076,0.896
2761,1.6,1.1,0.01,0.359381366,0.912837324,0.213392024,0.784
2861,1.6,1.1,0.01,0.59948425,0.908993775,0.193620654,0.566
2961,1.6,1.1,0.01,1,0.917622621,0.214151118,0.438
3061,1.6,1.1,0.1,0.01,0.936111891,0.190314314,0.96
3161,1.6,1.1,0.1,0.016681005,0.935846111,0.190856262,0.96
3261,1.6,1.1,0.1,0.027825594,0.935396956,0.19173408,0.96
3361,1.6,1.1,0.1,0.046415888,0.934631128,0.193125879,0.958
3461,1.6,1.1,0.1,0.077426368,0.933305059,0.195246912,0.95
3561,1.6,1.1,0.1,0.129154967,0.930943339,0.198223044,0.94
3661,1.6,1.1,0.1,0.215443469,0.926497469,0.201480835,0.898
3761,1.6,1.1,0.1,0.359381366,0.911902573,0.215501962,0.784
3861,1.6,1.1,0.1,0.59948425,0.908687165,0.19443308,0.566
3961,1.6,1.1,0.1,1,0.916048299,0.217506954,0.44
4061,1.6,1.1,1,0.01,0.865294465,0.345659163,0.916
4161,1.6,1.1,1,0.016681005,0.865072435,0.346096595,0.916
4261,1.6,1.1,1,0.027825594,0.86470378,0.346784781,0.916
4361,1.6,1.1,1,0.046415888,0.864093353,0.34781726,0.914
4461,1.6,1.1,1,0.077426368,0.863086867,0.349215731,0.912
4561,1.6,1.1,1,0.129154967,0.861439557,0.350615154,0.902
4661,1.6,1.1,1,0.215443469,0.858813316,0.349949373,0.876
4761,1.6,1.1,1,0.359381366,0.849531209,0.352534277,0.79
4861,1.6,1.1,1,0.59948425,0.840224832,0.342500791,0.6
4961,1.6,1.1,1,1,0.824462544,0.413679409,0.482
62,1.6,1.2,0.0001,0.01,0.937749899,0.224554168,0.96
162,1.6,1.2,0.0001,0.016681005,0.937501333,0.225063628,0.96
262,1.6,1.2,0.0001,0.027825594,0.937081543,0.225892,0.96
362,1.6,1.2,0.0001,0.046415888,0.93636663,0.22721443,0.96
462,1.6,1.2,0.0001,0.077426368,0.935131506,0.2292561,0.95
562,1.6,1.2,0.0001,0.129154967,0.932942027,0.232203545,0.94
662,1.6,1.2,0.0001,0.215443469,0.928862908,0.23576613,0.908
762,1.6,1.2,0.0001,0.359381366,0.918388809,0.241707459,0.8
862,1.6,1.2,0.0001,0.59948425,0.912877761,0.219576731,0.572
962,1.6,1.2,0.0001,1,0.919981587,0.22232787,0.432
1062,1.6,1.2,0.001,0.01,0.937739529,0.22457624,0.96
1162,1.6,1.2,0.001,0.016681005,0.937491006,0.225085612,0.96
1262,1.6,1.2,0.001,0.027825594,0.937071291,0.225913833,0.96
1362,1.6,1.2,0.001,0.046415888,0.93635651,0.227235999,0.96
1462,1.6,1.2,0.001,0.077426368,0.935121625,0.229277193,0.95
1562,1.6,1.2,0.001,0.129154967,0.932932594,0.232223743,0.94
1662,1.6,1.2,0.001,0.215443469,0.928854371,0.235784542,0.908
1762,1.6,1.2,0.001,0.359381366,0.918385552,0.241715255,0.8
1862,1.6,1.2,0.001,0.59948425,0.912879994,0.219573249,0.572
1962,1.6,1.2,0.001,1,0.919989856,0.222312141,0.432
2062,1.6,1.2,0.01,0.01,0.937631912,0.224805857,0.96
2162,1.6,1.2,0.01,0.016681005,0.937383831,0.225314343,0.96
2262,1.6,1.2,0.01,0.027825594,0.936964877,0.226141039,0.96
2362,1.6,1.2,0.01,0.046415888,0.93625143,0.227460529,0.96
2462,1.6,1.2,0.01,0.077426368,0.935018953,0.229496901,0.95
2562,1.6,1.2,0.01,0.129154967,0.932834448,0.2324344,0.94
2662,1.6,1.2,0.01,0.215443469,0.92876528,0.235977125,0.908
2762,1.6,1.2,0.01,0.359381366,0.918349549,0.241800996,0.8
2862,1.6,1.2,0.01,0.59948425,0.91289847,0.219547064,0.572
2962,1.6,1.2,0.01,1,0.9200687,0.222163463,0.432
3062,1.6,1.2,0.1,0.01,0.936144861,0.228034447,0.96
3162,1.6,1.2,0.1,0.016681005,0.935901623,0.228533035,0.96
3262,1.6,1.2,0.1,0.027825594,0.935491014,0.22934269,0.96
3362,1.6,1.2,0.1,0.046415888,0.934792214,0.230632298,0.96
3462,1.6,1.2,0.1,0.077426368,0.933586176,0.232614808,0.95
3562,1.6,1.2,0.1,0.129154967,0.931451405,0.23545118,0.94
3662,1.6,1.2,0.1,0.215443469,0.927481865,0.238791829,0.908
3762,1.6,1.2,0.1,0.359381366,0.917624997,0.24348306,0.8
3862,1.6,1.2,0.1,0.59948425,0.912674879,0.220197111,0.572
3962,1.6,1.2,0.1,1,0.920448909,0.221590071,0.432
4062,1.6,1.2,1,0.01,0.865322215,0.383391853,0.916
4162,1.6,1.2,1,0.016681005,0.865118567,0.383795679,0.916
4262,1.6,1.2,1,0.027825594,0.864780311,0.384434427,0.916
4362,1.6,1.2,1,0.046415888,0.864219911,0.385402914,0.916
4462,1.6,1.2,1,0.077426368,0.863295112,0.386747003,0.912
4562,1.6,1.2,1,0.129154967,0.861778931,0.388212512,0.902
4662,1.6,1.2,1,0.215443469,0.859340553,0.38823912,0.882
4762,1.6,1.2,1,0.359381366,0.857642524,0.376060546,0.81
4862,1.6,1.2,1,0.59948425,0.848594881,0.359207182,0.618
4962,1.6,1.2,1,1,0.82121188,0.439973105,0.488
63,1.6,1.3,0.0001,0.01,0.937778371,0.259256996,0.96
163,1.6,1.3,0.0001,0.016681005,0.937549251,0.259728637,0.96
263,1.6,1.3,0.0001,0.027825594,0.937162672,0.260497085,0.96
363,1.6,1.3,0.0001,0.046415888,0.936505383,0.261728292,0.96
463,1.6,1.3,0.0001,0.077426368,0.935372997,0.263641991,0.95
563,1.6,1.3,0.0001,0.129154967,0.933375954,0.266444489,0.942
663,1.6,1.3,0.0001,0.215443469,0.929693201,0.269988094,0.918
763,1.6,1.3,0.0001,0.359381366,0.922688597,0.270110749,0.818
863,1.6,1.3,0.0001,0.59948425,0.903435903,0.280278852,0.614
963,1.6,1.3,0.0001,1,0.932158798,0.226177146,0.46
1063,1.6,1.3,0.001,0.01,0.937767996,0.259279077,0.96
1163,1.6,1.3,0.001,0.016681005,0.937538916,0.259750638,0.96
1263,1.6,1.3,0.001,0.027825594,0.937152406,0.260518948,0.96
1363,1.6,1.3,0.001,0.046415888,0.936495237,0.261749913,0.96
1463,1.6,1.3,0.001,0.077426368,0.935363068,0.263663178,0.95
1563,1.6,1.3,0.001,0.129154967,0.93336643,0.266464869,0.942
1663,1.6,1.3,0.001,0.215443469,0.929684477,0.270006879,0.918
1763,1.6,1.3,0.001,0.359381366,0.922681181,0.27012695,0.818
1863,1.6,1.3,0.001,0.59948425,0.903427877,0.280296879,0.614
1963,1.6,1.3,0.001,1,0.932159742,0.22617607,0.46
2063,1.6,1.3,0.01,0.01,0.937660329,0.259508795,0.96
2163,1.6,1.3,0.01,0.016681005,0.937431655,0.259979541,0.96
2263,1.6,1.3,0.01,0.027825594,0.937045843,0.260746451,0.96
2363,1.6,1.3,0.01,0.046415888,0.936389894,0.261974969,0.96
2463,1.6,1.3,0.01,0.077426368,0.935259916,0.263883847,0.95
2563,1.6,1.3,0.01,0.129154967,0.933267364,0.266677364,0.94
2663,1.6,1.3,0.01,0.215443469,0.929593494,0.270203236,0.918
2763,1.6,1.3,0.01,0.359381366,0.922603433,0.270297099,0.818
2863,1.6,1.3,0.01,0.59948425,0.90334471,0.280483789,0.614
2963,1.6,1.3,0.01,1,0.932164664,0.226175381,0.46
3063,1.6,1.3,0.1,0.01,0.936172728,0.26273851,0.96
3163,1.6,1.3,0.1,0.016681005,0.935948508,0.263200153,0.96
3263,1.6,1.3,0.1,0.027825594,0.935570352,0.263951426,0.96
3363,1.6,1.3,0.1,0.046415888,0.934927795,0.265152618,0.96
3463,1.6,1.3,0.1,0.077426368,0.933821866,0.267012488,0.95
3563,1.6,1.3,0.1,0.129154967,0.931874212,0.269714681,0.94
3663,1.6,1.3,0.1,0.215443469,0.928289246,0.273060153,0.918
3763,1.6,1.3,0.1,0.359381366,0.921447034,0.272855396,0.82
3863,1.6,1.3,0.1,0.59948425,0.902197694,0.283068182,0.616
3963,1.6,1.3,0.1,1,0.931744024,0.227215173,0.462
4063,1.6,1.3,1,0.01,0.865345705,0.418106457,0.916
4163,1.6,1.3,1,0.016681005,0.865157628,0.418481443,0.916
4263,1.6,1.3,1,0.027825594,0.864845139,0.419077236,0.916
4363,1.6,1.3,1,0.046415888,0.86432718,0.419988434,0.916
4463,1.6,1.3,1,0.077426368,0.863471794,0.4212775,0.912
4563,1.6,1.3,1,0.129154967,0.862067531,0.422770896,0.906
4663,1.6,1.3,1,0.215443469,0.859796641,0.423262045,0.886
4763,1.6,1.3,1,0.359381366,0.856695721,0.415054992,0.818
4863,1.6,1.3,1,0.59948425,0.839899938,0.419167422,0.658
4963,1.6,1.3,1,1,0.841082863,0.423935838,0.506
64,1.6,1.4,0.0001,0.01,0.937802752,0.291390767,0.96
164,1.6,1.4,0.0001,0.016681005,0.937590256,0.291829811,0.96
264,1.6,1.4,0.0001,0.027825594,0.93723202,0.292546395,0.96
364,1.6,1.4,0.0001,0.046415888,0.936623762,0.293698025,0.96
464,1.6,1.4,0.0001,0.077426368,0.935578345,0.295498185,0.95
564,1.6,1.4,0.0001,0.129154967,0.933742645,0.298165326,0.946
664,1.6,1.4,0.0001,0.215443469,0.930386186,0.301651645,0.92
764,1.6,1.4,0.0001,0.359381366,0.923830853,0.303681538,0.844
864,1.6,1.4,0.0001,0.59948425,0.911210963,0.304116495,0.668
964,1.6,1.4,0.0001,1,0.873070387,0.379524755,0.458
1064,1.6,1.4,0.001,0.01,0.937792372,0.291412856,0.96
1164,1.6,1.4,0.001,0.016681005,0.937579913,0.291851826,0.96
1264,1.6,1.4,0.001,0.027825594,0.937221741,0.292568282,0.96
1364,1.6,1.4,0.001,0.046415888,0.936613594,0.29371969,0.96
1464,1.6,1.4,0.001,0.077426368,0.935568376,0.295519452,0.95
1564,1.6,1.4,0.001,0.129154967,0.933733045,0.298185857,0.946
1664,1.6,1.4,0.001,0.215443469,0.930377308,0.301670739,0.92
1764,1.6,1.4,0.001,0.359381366,0.923823419,0.303697761,0.844
1864,1.6,1.4,0.001,0.59948425,0.911208926,0.304121844,0.668
1964,1.6,1.4,0.001,1,0.873053182,0.379561544,0.458
2064,1.6,1.4,0.01,0.01,0.937684662,0.29164266,0.96
2164,1.6,1.4,0.01,0.016681005,0.93747258,0.292080876,0.96
2264,1.6,1.4,0.01,0.027825594,0.937115052,0.292796038,0.96
2364,1.6,1.4,0.01,0.046415888,0.936508029,0.293945192,0.96
2464,1.6,1.4,0.01,0.077426368,0.935464819,0.295740931,0.95
2564,1.6,1.4,0.01,0.129154967,0.93363321,0.298399889,0.946
2664,1.6,1.4,0.01,0.215443469,0.930284761,0.301870214,0.92
2764,1.6,1.4,0.01,0.359381366,0.923745471,0.303868183,0.844
2864,1.6,1.4,0.01,0.59948425,0.911185529,0.304182267,0.668
2964,1.6,1.4,0.01,1,0.872880052,0.379932178,0.458
3064,1.6,1.4,0.1,0.01,0.936196591,0.294873336,0.96
3164,1.6,1.4,0.1,0.016681005,0.935988631,0.295303126,0.96
3264,1.6,1.4,0.1,0.027825594,0.935638175,0.296003844,0.96
3364,1.6,1.4,0.1,0.046415888,0.935043485,0.297127828,0.96
3464,1.6,1.4,0.1,0.077426368,0.934022324,0.298878625,0.95
3564,1.6,1.4,0.1,0.129154967,0.932231607,0.301454383,0.948
3664,1.6,1.4,0.1,0.215443469,0.928963308,0.304762007,0.92
3764,1.6,1.4,0.1,0.359381366,0.922585142,0.30643398,0.846
3864,1.6,1.4,0.1,0.59948425,0.910626217,0.305527055,0.67
3964,1.6,1.4,0.1,1,0.87920717,0.369480968,0.474
4064,1.6,1.4,1,0.01,0.865365847,0.450250258,0.916
4164,1.6,1.4,1,0.016681005,0.865191128,0.45060023,0.916
4264,1.6,1.4,1,0.027825594,0.864900757,0.451158386,0.916
4364,1.6,1.4,1,0.046415888,0.86441926,0.452018189,0.916
4464,1.6,1.4,1,0.077426368,0.863623585,0.453253572,0.912
4564,1.6,1.4,1,0.129154967,0.862315908,0.454750998,0.908
4664,1.6,1.4,1,0.215443469,0.860193217,0.455561871,0.892
4764,1.6,1.4,1,0.359381366,0.857083932,0.450253588,0.838
4864,1.6,1.4,1,0.59948425,0.85180708,0.435956922,0.71
4964,1.6,1.4,1,1,0.798835203,0.541627899,0.512
65,1.6,1.5,0.0001,0.01,0.937823864,0.321309789,0.96
165,1.6,1.5,0.0001,0.016681005,0.937625743,0.321720448,0.96
265,1.6,1.5,0.0001,0.027825594,0.937291979,0.322391707,0.96
365,1.6,1.5,0.0001,0.046415888,0.936725948,0.323473336,0.96
465,1.6,1.5,0.0001,0.077426368,0.935755102,0.325172224,0.95
565,1.6,1.5,0.0001,0.129154967,0.934056629,0.327713848,0.95
665,1.6,1.5,0.0001,0.215443469,0.930973356,0.331122379,0.928
765,1.6,1.5,0.0001,0.359381366,0.924979129,0.33389382,0.864
865,1.6,1.5,0.0001,0.59948425,0.905494901,0.348715876,0.686
965,1.6,1.5,0.0001,1,0.909942047,0.32765234,0.494
1065,1.6,1.5,0.001,0.01,0.93781348,0.321331887,0.96
1165,1.6,1.5,0.001,0.016681005,0.937615395,0.321742476,0.96
1265,1.6,1.5,0.001,0.027825594,0.937281689,0.322413616,0.96
1365,1.6,1.5,0.001,0.046415888,0.936715761,0.323495039,0.96
1465,1.6,1.5,0.001,0.077426368,0.935745099,0.325193559,0.95
1565,1.6,1.5,0.001,0.129154967,0.934046964,0.327734508,0.95
1665,1.6,1.5,0.001,0.215443469,0.930964348,0.331141731,0.928
1765,1.6,1.5,0.001,0.359381366,0.92497147,0.333910487,0.864
1865,1.6,1.5,0.001,0.59948425,0.905490145,0.348726793,0.686
1965,1.6,1.5,0.001,1,0.909925672,0.327686372,0.494
2065,1.6,1.5,0.01,0.01,0.937705733,0.321561764,0.96
2165,1.6,1.5,0.01,0.016681005,0.937507997,0.321971651,0.96
2265,1.6,1.5,0.01,0.027825594,0.937174891,0.322641591,0.96
2365,1.6,1.5,0.01,0.046415888,0.936610004,0.323720925,0.96
2465,1.6,1.5,0.01,0.077426368,0.935641196,0.325415731,0.95
2565,1.6,1.5,0.01,0.129154967,0.933946477,0.327949844,0.95
2665,1.6,1.5,0.01,0.215443469,0.93087049,0.331343824,0.928
2765,1.6,1.5,0.01,0.359381366,0.92489125,0.334085408,0.864
2865,1.6,1.5,0.01,0.59948425,0.905439629,0.348842682,0.686
2965,1.6,1.5,0.01,1,0.909758637,0.328034192,0.494
3065,1.6,1.5,0.1,0.01,0.936217255,0.324793272,0.96
3165,1.6,1.5,0.1,0.016681005,0.936023357,0.325195317,0.96
3265,1.6,1.5,0.1,0.027825594,0.93569682,0.325851834,0.96
3365,1.6,1.5,0.1,0.046415888,0.935143361,0.326907842,0.96
3465,1.6,1.5,0.1,0.077426368,0.934194904,0.328561161,0.95
3565,1.6,1.5,0.1,0.129154967,0.932537707,0.331018909,0.95
3665,1.6,1.5,0.1,0.215443469,0.929534611,0.334264873,0.928
3765,1.6,1.5,0.1,0.359381366,0.923705629,0.336702241,0.864
3865,1.6,1.5,0.1,0.59948425,0.904617856,0.350718479,0.686
3965,1.6,1.5,0.1,1,0.907741078,0.332300004,0.494
4065,1.6,1.5,1,0.01,0.865383309,0.480177927,0.916
4165,1.6,1.5,1,0.016681005,0.865220177,0.480505999,0.916
4265,1.6,1.5,1,0.027825594,0.864948998,0.481030925,0.916
4365,1.6,1.5,1,0.046415888,0.864499165,0.48184448,0.916
4465,1.6,1.5,1,0.077426368,0.8637554,0.483028497,0.912
4565,1.6,1.5,1,0.129154967,0.862531902,0.484514893,0.91
4665,1.6,1.5,1,0.215443469,0.860540404,0.485549177,0.894
4765,1.6,1.5,1,0.359381366,0.857510901,0.481997733,0.848
4865,1.6,1.5,1,0.59948425,0.844956607,0.482079116,0.718
4965,1.6,1.5,1,1,0.824995899,0.509998708,0.538
66,1.6,1.6,0.0001,0.01,0.937842323,0.349299779,0.96
166,1.6,1.6,0.0001,0.016681005,0.937656756,0.349685496,0.96
266,1.6,1.6,0.0001,0.027825594,0.937344334,0.350316812,0.96
366,1.6,1.6,0.0001,0.046415888,0.93681505,0.3513364,0.96
466,1.6,1.6,0.0001,0.077426368,0.935908853,0.352944488,0.952
566,1.6,1.6,0.0001,0.129154967,0.934328523,0.355370082,0.95
666,1.6,1.6,0.0001,0.215443469,0.93147729,0.358690319,0.93
766,1.6,1.6,0.0001,0.359381366,0.925984389,0.361844277,0.876
866,1.6,1.6,0.0001,0.59948425,0.9083218,0.375998813,0.72
966,1.6,1.6,0.0001,1,0.904953188,0.361512859,0.506
1066,1.6,1.6,0.001,0.01,0.937831936,0.349321883,0.96
1166,1.6,1.6,0.001,0.016681005,0.937646402,0.349707535,0.96
1266,1.6,1.6,0.001,0.027825594,0.937334035,0.35033874,0.96
1366,1.6,1.6,0.001,0.046415888,0.936804847,0.351358135,0.96
1466,1.6,1.6,0.001,0.077426368,0.93589882,0.352965883,0.952
1566,1.6,1.6,0.001,0.129154967,0.934318803,0.355390853,0.95
1666,1.6,1.6,0.001,0.215443469,0.931468171,0.35870989,0.93
1766,1.6,1.6,0.001,0.359381366,0.925976508,0.361861385,0.876
1866,1.6,1.6,0.001,0.59948425,0.908314013,0.376015847,0.72
1966,1.6,1.6,0.001,1,0.904940998,0.36153853,0.506
2066,1.6,1.6,0.01,0.01,0.937724157,0.349551826,0.96
2166,1.6,1.6,0.01,0.016681005,0.93753895,0.349936822,0.96
2266,1.6,1.6,0.01,0.027825594,0.937227142,0.350566904,0.96
2366,1.6,1.6,0.01,0.046415888,0.936698924,0.351584354,0.96
2466,1.6,1.6,0.01,0.077426368,0.935794618,0.353188653,0.952
2566,1.6,1.6,0.01,0.129154967,0.934217757,0.355607309,0.95
2666,1.6,1.6,0.01,0.215443469,0.931373199,0.358914207,0.93
2766,1.6,1.6,0.01,0.359381366,0.925894045,0.362040766,0.876
2866,1.6,1.6,0.01,0.59948425,0.908233099,0.376193121,0.72
2966,1.6,1.6,0.01,1,0.904816008,0.36180223,0.506
3066,1.6,1.6,0.1,0.01,0.936235324,0.352784059,0.96
3166,1.6,1.6,0.1,0.016681005,0.936053705,0.353161721,0.96
3266,1.6,1.6,0.1,0.027825594,0.935748033,0.35377927,0.96
3366,1.6,1.6,0.1,0.046415888,0.93523046,0.354774988,0.96
3466,1.6,1.6,0.1,0.077426368,0.934345044,0.356340769,0.95
3566,1.6,1.6,0.1,0.129154967,0.932802834,0.358688885,0.95
3666,1.6,1.6,0.1,0.215443469,0.930025061,0.361860126,0.93
3766,1.6,1.6,0.1,0.359381366,0.924683644,0.364707687,0.878
3866,1.6,1.6,0.1,0.59948425,0.907098774,0.378703265,0.72
3966,1.6,1.6,0.1,1,0.904538278,0.360847709,0.5
4066,1.6,1.6,1,0.01,0.865398592,0.508175445,0.916
4166,1.6,1.6,1,0.016681005,0.865245605,0.508484189,0.916
